Compound,Element,Anion,MW (g/mol),Temp (°C),Mass %,Molarity (M),log S,g/100mL H2O,Source
KCl,K,Cl,74.55,40,28.59,3.835010060362173,0.5837665075689755,40.03640946646128,CRC
KCl,K,Cl,74.55,50,30.04,4.029510395707579,0.6052522805431174,42.9388221841052,CRC
KCl,K,Cl,74.55,60,31.4,4.2119382964453385,0.6244820002842015,45.77259475218659,CRC
KCl,K,Cl,74.55,70,32.66,4.3809523809523805,0.6415685326116359,48.50014850014849,CRC
KCl,K,Cl,74.55,80,33.86,4.541918175720993,0.6572393059839031,51.19443604475355,CRC
KCl,K,Cl,74.55,90,34.99,4.693494299128103,0.6714962946938932,53.822488847869565,CRC
KCl,K,Cl,74.55,100,36.05,4.835680751173709,0.6844576212664345,56.37216575449569,CRC
KClO3,K,ClO3,122.55,0,3.03,0.24724602203182372,-0.6068706870857917,3.124677735382077,CRC
KClO3,K,ClO3,122.55,10,4.67,0.3810689514483884,-0.4189964350219845,4.898772684359593,CRC
KClO3,K,ClO3,122.55,20,6.74,0.5499796001631988,-0.25965341905277683,7.227107012652798,CRC
KClO3,K,ClO3,122.55,25,7.93,0.6470828233374133,-0.1890401282704929,8.613011838818291,CRC
KClO3,K,ClO3,122.55,30,9.21,0.751529987760098,-0.12405368539124773,10.144289018614387,CRC
KClO3,K,ClO3,122.55,40,12.06,0.9840881272949817,-0.0069660077839641815,13.713895838071412,CRC
KClO3,K,ClO3,122.55,50,15.26,1.2452060383516932,0.09524121803076493,18.008024545669105,CRC
KClO3,K,ClO3,122.55,60,18.78,1.532435740514076,0.18538227234199542,23.12238364934745,CRC
KClO3,K,ClO3,122.55,70,22.65,1.8482252141982864,0.2667548907607539,29.282482223658697,CRC
KClO3,K,ClO3,122.55,80,26.88,2.1933904528763772,0.34111594879369095,36.76148796498906,CRC
KClO3,K,ClO3,122.55,90,31.53,2.572827417380661,0.4104106551598079,46.04936468526362,CRC
KClO3,K,ClO3,122.55,100,36.65,2.9906160750713995,0.47576066338905,57.85319652722968,CRC
KClO4,K,ClO4,138.55,0,0.7,0.050523276795380725,-1.2965084901039938,0.7049345417925479,CRC
KClO4,K,ClO4,138.55,10,1.1,0.07939372067845542,-1.1002138449600256,1.1122345803842266,CRC
KClO4,K,ClO4,138.55,20,1.67,0.12053410321183687,-0.9188900589706673,1.6983626563612326,CRC
KClO4,K,ClO4,138.55,25,2.04,0.14723926380368096,-0.8319763626923519,2.0824826459779504,CRC
KClO4,K,ClO4,138.55,30,2.47,0.1782749909779863,-0.7489095768585847,2.5325540859222806,CRC
KClO4,K,ClO4,138.55,40,3.54,0.25550342836521106,-0.5926032680924629,3.669914990669708,CRC
KClO4,K,ClO4,138.55,50,4.94,0.3565499819559726,-0.4478795811946036,5.196717862402694,CRC
KClO4,K,ClO4,138.55,60,6.74,0.4864669794298087,-0.31294663358293073,7.227107012652798,CRC
KClO4,K,ClO4,138.55,70,8.99,0.6488632262721039,-0.18784683838502178,9.878035380727392,CRC
KClO4,K,ClO4,138.55,80,11.71,0.8451822446770119,-0.07304963504588743,13.26311020500623,CRC
KClO4,K,ClO4,138.55,90,14.94,1.07831107903284,0.03274406736112941,17.56407241946861,CRC
KClO4,K,ClO4,138.55,100,18.67,1.3475279682425116,0.12953778783082776,22.955858846674047,CRC
K2Cr2O7,K,Cr2O7,294.18,0,4.3,0.14616901216942008,-0.8351446880502353,4.493207941483804,CRC
K2Cr2O7,K,Cr2O7,294.18,10,7.12,0.24202868991773743,-0.6161331499929655,7.665805340223946,CRC
K2Cr2O7,K,Cr2O7,294.18,20,10.9,0.37052144945271603,-0.43118664568919823,12.2334455667789,CRC
K2Cr2O7,K,Cr2O7,294.18,25,13.1,0.4453055952138147,-0.3513418479740576,15.074798619102415,CRC
K2Cr2O7,K,Cr2O7,294.18,30,15.5,0.5268882996804677,-0.27828144545953043,18.34319526627219,CRC
K2Cr2O7,K,Cr2O7,294.18,40,20.8,0.7070501053776599,-0.15054980866706036,26.262626262626263,CRC
K2Cr2O7,K,Cr2O7,294.18,50,26.3,0.8940104697804065,-0.04865739514006402,35.68521031207598,CRC
K2Cr2O7,K,Cr2O7,294.18,60,31.7,1.077571554830376,0.0324461185879296,46.41288433382138,CRC
K2Cr2O7,K,Cr2O7,294.18,70,36.9,1.254334081174791,0.09841322252923848,58.478605388272584,CRC
K2Cr2O7,K,Cr2O7,294.18,80,41.5,1.4107009314025427,0.1494349530822708,70.94017094017094,CRC
K2Cr2O7,K,Cr2O7,294.18,90,45.5,1.546672105513631,0.1893982530272905,83.4862385321101,CRC
K2Cr2O7,K,Cr2O7,294.18,100,48.9,1.6622476035080562,0.22069571549379832,95.69471624266144,CRC
K2CrO4,K,CrO4,194.19,0,37.1,1.9105000257479787,0.281147047877453,58.98251192368839,CRC
K2CrO4,K,CrO4,194.19,10,38.1,1.9619959833153098,0.29269811393802647,61.55088852988692,CRC
K2CrO4,K,CrO4,194.19,20,38.9,2.0031927493691746,0.3017227395881149,63.66612111292962,CRC
K2CrO4,K,CrO4,194.19,25,39.4,2.02894072815284,0.30726936008798134,65.01650165016501,CRC
K2CrO4,K,CrO4,194.19,30,39.8,2.0495391111797723,0.311656210336095,66.11295681063122,CRC
K2CrO4,K,CrO4,194.19,40,40.5,2.085586281476904,0.3192281614770757,68.0672268907563,CRC
K2CrO4,K,CrO4,194.19,50,41.3,2.1267830475307687,0.32772318991880817,70.35775127768314,CRC
K2CrO4,K,CrO4,194.19,60,41.9,2.1576806220711675,0.3339871612287025,72.1170395869191,CRC
K2CrO4,K,CrO4,194.19,70,42.6,2.193727792368299,0.34118273736512605,74.21602787456446,CRC
K2CrO4,K,CrO4,194.19,80,43.2,2.2246253669086977,0.3472568850773193,76.05633802816902,CRC
K2CrO4,K,CrO4,194.19,90,43.8,2.2555229414490965,0.35324724876650676,77.93594306049822,CRC
K2CrO4,K,CrO4,194.19,100,44.3,2.2812709202327617,0.3581768644854767,79.53321364452424,CRC
KF,K,F,58.1,0,30.9,5.3184165232358005,0.725782347034504,44.7178002894356,CRC
KF,K,F,58.1,20,39.8,6.8502581755593805,0.8357069396833572,66.11295681063122,CRC
KF,K,F,58.1,30,47.3,8.141135972461273,0.9106850083474808,89.75332068311195,CRC
KF,K,F,58.1,40,50.41,8.676419965576592,0.9383405650478198,101.65355918531961,CRC
KF,K,F,58.1,50,53.2,9.156626506024097,0.9617354999047174,113.67521367521368,CRC
KF,K,F,58.1,70,60.0,10.327022375215146,1.0139751179933127,150.0,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,0,23.9,0.7259142267039241,-0.13911469206830349,31.406044678055192,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,0,12.5,0.3393603735678992,-0.46933887075588454,14.285714285714286,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,10,27.6,0.8382942534321467,-0.07660351095122347,38.12154696132596,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,10,17.3,0.46967475701797257,-0.3282027806351455,20.918984280532044,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,20,31.1,0.9445996841210059,-0.024752203989603656,45.13788098693759,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,20,22.0,0.5972742574795027,-0.2238262029417347,28.205128205128204,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,25,32.8,0.9962337504555947,-0.0016387493047620694,48.8095238095238,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,25,23.9,0.6488570342618234,-0.18785098281580326,31.406044678055192,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,30,34.3,1.04179322075082,0.01778152702632933,52.20700152207001,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,30,25.6,0.6950100450670577,-0.1580089184520914,34.40860215053763,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,40,37.2,1.1298748633215892,0.053030346865456365,59.235668789808926,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,40,29.2,0.7927458326546126,-0.10086603231552267,41.24293785310735,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,50,39.6,1.2027700157939496,0.08018259290907112,65.56291390728477,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,50,32.5,0.8823369712765381,-0.05436552278506655,48.148148148148145,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,60,41.7,1.2665532742072652,0.10262346195731635,71.52658662092625,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,60,35.5,0.9637834609328338,-0.016020530708846865,55.03875968992248,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,70,43.5,1.3212246385615356,0.12097666393819616,76.99115044247787,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,70,38.2,1.0370853016235,0.015814479147767735,61.81229773462784,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,80,45.0,1.366784108856761,0.1356999207589025,81.81818181818181,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,80,40.6,1.1022424933485369,0.0422771498132532,68.35016835016835,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,90,46.1,1.4001943870732596,0.14618833237320697,85.52875695732838,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,90,41.4,1.1239615572568824,0.05075145735695803,70.64846416382252,CRC
K3Fe(CN)6,K,Fe(CN)6,329.24,100,47.0,1.4275300692503947,0.15458526491927627,88.67924528301887,CRC
K4Fe(CN)6,K,Fe(CN)6,368.34,100,43.1,1.1701145680621166,0.06822838639679063,75.7469244288225,CRC
KH2PO4,K,H2PO4,136.09,0,11.74,0.8626644132559336,-0.06415811716479838,13.301608882846136,CRC
KH2PO4,K,H2PO4,136.09,10,14.91,1.0955985009919906,0.03965142937660052,17.5226231049477,CRC
KH2PO4,K,H2PO4,136.09,20,18.25,1.3410243221397604,0.12743665471609944,22.32415902140673,CRC
KH2PO4,K,H2PO4,136.09,25,19.97,1.4674112719523844,0.1665518507943085,24.953142571535675,CRC
KH2PO4,K,H2PO4,136.09,30,21.77,1.5996766845469907,0.20403221496470023,27.82819890067749,CRC
KH2PO4,K,H2PO4,136.09,40,25.28,1.8575942391064737,0.26895085553395337,33.83297644539615,CRC
KH2PO4,K,H2PO4,136.09,50,28.95,2.1272687192299213,0.32782235398706094,40.74595355383533,CRC
KH2PO4,K,H2PO4,136.09,60,32.76,2.4072305092218382,0.38151767901198674,48.720999405116,CRC
KH2PO4,K,H2PO4,136.09,70,36.75,2.7004188404732163,0.43143112934381966,58.10276679841897,CRC
KH2PO4,K,H2PO4,136.09,80,40.96,3.009772944375046,0.4785337338913803,69.37669376693768,CRC
KH2PO4,K,H2PO4,136.09,90,45.41,3.336762436622823,0.5233252878245727,83.18373328448433,CRC
KH2PO4,K,H2PO4,136.09,100,50.12,3.6828569329120433,0.5661848482457184,100.48115477145147,CRC
K2HAsO4,K,HAsO4,218.13,0,48.5,2.2234447347911797,0.34702633923873594,94.1747572815534,CRC
K2HAsO4,K,HAsO4,218.13,30,63.6,2.915692476963279,0.4647417162848862,174.72527472527474,CRC
K2HAsO4,K,HAsO4,218.13,70,79.8,3.6583688626048687,0.5632874919872017,395.049504950495,CRC
KHCO3,K,HCO3,100.12,0,18.62,1.8597682780663205,0.2694588357091382,22.88031457360531,CRC
KHCO3,K,HCO3,100.12,10,21.73,2.1703955253695564,0.3365388853843389,27.76287210936502,CRC
KHCO3,K,HCO3,100.12,20,24.92,2.4890131841789853,0.3960271970509464,33.19126265316995,CRC
KHCO3,K,HCO3,100.12,25,26.6,2.656811825809029,0.42436079569488133,36.23978201634877,CRC
KHCO3,K,HCO3,100.12,30,28.13,2.809628445864962,0.4486488912290153,39.140114094893555,CRC
KHCO3,K,HCO3,100.12,40,31.32,3.1282461046743903,0.4953009124497201,45.60279557367501,CRC
KHCO3,K,HCO3,100.12,50,34.46,3.441869756292449,0.536794432175824,52.578577967653345,CRC
KHCO3,K,HCO3,100.12,60,37.51,3.74650419496604,0.573626223214537,60.025604096655464,CRC
KHCO3,K,HCO3,100.12,70,40.45,4.040151817818617,0.6063976850121054,67.92611251049539,CRC
K2HPO4,K,HPO4,174.18,0,57.0,3.272476748191526,0.514876569457174,132.5581395348837,CRC
K2HPO4,K,HPO4,174.18,10,59.1,3.3930416810196347,0.530589194665938,144.49877750611248,CRC
K2HPO4,K,HPO4,174.18,20,61.5,3.5308301756803306,0.5478768295600993,159.74025974025975,CRC
K2HPO4,K,HPO4,174.18,25,62.7,3.5997244230106786,0.5562692546153991,168.09651474530833,CRC
K2HPO4,K,HPO4,174.18,30,64.1,3.6801010448960843,0.5658597433035,178.55153203342613,CRC
K2HPO4,K,HPO4,174.18,40,67.7,3.8867837868871282,0.589590382469827,209.59752321981426,CRC
K2HPO4,K,HPO4,174.18,80,72.7,4.173843150763577,0.6205361246437204,266.3003663003663,CRC
KHSO4,K,HSO,136.17,0,27.1,1.9901593596239997,0.2988878534118942,37.17421124828532,CRC
KHSO4,K,HSO,136.17,10,29.7,2.1810971579643095,0.3386750118547008,42.2475106685633,CRC
KHSO4,K,HSO,136.17,20,32.3,2.3720349563046192,0.3751210848685913,47.71048744460856,CRC
KHSO4,K,HSO,136.17,25,33.6,2.4675038554747744,0.3922578399273325,50.602409638554214,CRC
KHSO4,K,HSO,136.17,30,35.0,2.5703165161195565,0.40998660688776406,53.84615384615385,CRC
KHSO4,K,HSO,136.17,40,37.8,2.775941837409121,0.44341036237471376,60.7717041800643,CRC
KHSO4,K,HSO,136.17,50,40.5,2.9742233972240584,0.473373585752157,68.0672268907563,CRC
KHSO4,K,HSO,136.17,60,43.4,3.18719247998825,0.5034082920499992,76.67844522968198,CRC
KHSO4,K,HSO,136.17,70,46.2,3.3928178012778147,0.5305605380936139,85.8736059479554,CRC
KHSO4,K,HSO,136.17,80,49.02,3.5999118748623053,0.5562918694535477,96.15535504119264,CRC
KHSO4,K,HSO,136.17,90,51.82,3.8055371961518696,0.5804159711872945,107.55500207555002,CRC
KHSO4,K,HSO,136.17,100,54.6,4.009693765146508,0.6031112052422257,120.26431718061674,CRC
KI,K,I,166.0,0,56.0,3.3734939759036147,0.5280799389661454,127.27272727272727,CRC
KI,K,I,166.0,10,57.6,3.4698795180722892,0.540314395383157,135.8490566037736,CRC
KI,K,I,166.0,20,59.0,3.5542168674698793,0.550743923602089,143.90243902439025,CRC
KI,K,I,166.0,25,59.7,3.5963855421686746,0.555866243089314,148.13895781637717,CRC
KI,K,I,166.0,30,60.4,3.63855421686747,0.5609288505810768,152.5252525252525,CRC
KI,K,I,166.0,40,61.6,3.710843373493976,0.5694726241243704,160.41666666666669,CRC
KI,K,I,166.0,50,62.8,3.783132530120482,0.5778515556971411,168.81720430107526,CRC
KI,K,I,166.0,60,63.8,3.8433734939759034,0.5847125906811073,176.24309392265192,CRC
KI,K,I,166.0,70,64.8,3.9036144578313254,0.5914669178305383,184.09090909090907,CRC
KI,K,I,166.0,80,65.7,3.9578313253012047,0.5974572815197257,191.54518950437318,CRC
KI,K,I,166.0,90,66.6,4.0120481927710845,0.603366141130246,199.40119760479035,CRC
KI,K,I,166.0,100,67.4,4.0602409638554215,0.6085518084952647,206.74846625766878,CRC
KIO3,K,IO3,214.0,0,4.53,0.21168224299065422,-0.6743155713363589,4.744946056352781,CRC
KIO3,K,IO3,214.0,10,5.96,0.27850467289719627,-0.5551675136089544,6.3377286261165455,CRC
KIO3,K,IO3,214.0,20,7.57,0.35373831775700937,-0.451317893849118,8.189981607703126,CRC
KIO3,K,IO3,214.0,25,8.44,0.39439252336448594,-0.40407132672353585,9.217999126256007,CRC
KIO3,K,IO3,214.0,30,9.34,0.43644859813084114,-0.36006689711909745,10.302228105007721,CRC
KIO3,K,IO3,214.0,40,11.09,0.5182242990654206,-0.28548222720003075,12.473287594196378,CRC
KIO3,K,IO3,214.0,50,13.22,0.6177570093457945,-0.20918231819956934,15.233924867480987,CRC
KIO3,K,IO3,214.0,60,15.29,0.7144859813084111,-0.14600628793687076,18.049817022783614,CRC
KIO3,K,IO3,214.0,70,17.41,0.8135514018691589,-0.08961500223185964,21.080033902409493,CRC
KIO3,K,IO3,214.0,80,19.58,0.9149532710280373,-0.038601085882071874,24.347177319074852,CRC
KIO3,K,IO3,214.0,90,21.78,1.0177570093457944,0.007644102070565312,27.844541038097674,CRC
KIO3,K,IO3,214.0,100,24.03,1.1228971962616823,0.05033999745470927,31.630906936948797,CRC
KIO4,K,IO4,230.0,0,0.16,0.006956521739130435,-2.157607853361668,0.16025641025641024,CRC
KIO4,K,IO4,230.0,10,0.22,0.00956521739130435,-2.0193051551953864,0.220485067147725,CRC
KIO4,K,IO4,230.0,20,0.37,0.01608695652173913,-1.7935261119505979,0.3713740841112115,CRC
KIO4,K,IO4,230.0,25,0.51,0.02217391304347826,-1.6541576599196566,0.5126143330988039,CRC
KIO4,K,IO4,230.0,30,0.7,0.030434782608695653,-1.5166297960033361,0.7049345417925479,CRC
KIO4,K,IO4,230.0,40,1.24,0.05391304347826087,-1.268306150855358,1.2555690562980963,CRC
KIO4,K,IO4,230.0,50,1.96,0.08521739130434783,-1.0694717646611167,1.9991840065279476,CRC
KIO4,K,IO4,230.0,60,2.83,0.12304347826086957,-0.9099414004933026,2.9124215292785838,CRC
KIO4,K,IO4,230.0,70,3.82,0.1660869565217391,-0.7796644731058842,3.9717196922437092,CRC
KIO4,K,IO4,230.0,80,4.89,0.2126086956521739,-0.6724189768939727,5.141415203448638,CRC
KIO4,K,IO4,230.0,90,6.02,0.2617391304347826,-0.5821313447597684,6.405618216641838,CRC
KIO4,K,IO4,230.0,100,7.17,0.31173913043478263,-0.5062086803497927,7.723796186577615,CRC
KMnO4,K,MnO4,158.03,0,2.74,0.1733848003543631,-0.7609889772840281,2.817191034340942,CRC
KMnO4,K,MnO4,158.03,10,4.12,0.26070999177371385,-0.5838423240712816,4.297037964121819,CRC
KMnO4,K,MnO4,158.03,20,5.96,0.3771435803328482,-0.4234932803641797,6.3377286261165455,CRC
KMnO4,K,MnO4,158.03,25,7.06,0.44675061697146107,-0.34993483905261247,7.596298687325156,CRC
KMnO4,K,MnO4,158.03,30,8.28,0.5239511485161045,-0.2807092033195361,9.027474923680767,CRC
KMnO4,K,MnO4,158.03,40,11.11,0.7030310700499904,-0.1530254811635486,12.498593767577905,CRC
KMnO4,K,MnO4,158.03,50,14.42,0.9124849712079984,-0.03977427972100598,16.849731245618134,CRC
KMnO4,K,MnO4,158.03,60,18.16,1.1491488957792824,0.060376304080650096,22.189638318670575,CRC
K2MoO4,K,MoO4,238.14,0,64.7,2.716889224825733,0.43407193137789335,183.28611898017,CRC
K2MoO4,K,MoO4,238.14,30,66.5,2.7924750146972372,0.44598929601229764,198.50746268656715,CRC
KNO2,K,NO2,85.1,0,73.7,8.660399529964748,0.9375379277744637,280.2281368821293,CRC
KNO2,K,NO2,85.1,10,74.6,8.766157461809636,0.9428092673880809,293.7007874015747,CRC
KNO2,K,NO2,85.1,20,75.3,8.848413631022327,0.9468654161161127,304.85829959514166,CRC
KNO2,K,NO2,85.1,25,75.7,8.895417156286722,0.9491663194154849,311.522633744856,CRC
KNO2,K,NO2,85.1,30,76.0,8.930669800235018,0.9508840321962034,316.6666666666667,CRC
KNO2,K,NO2,85.1,40,76.7,9.012925969447709,0.9548658038643931,329.1845493562232,CRC
KNO2,K,NO2,85.1,50,77.4,9.0951821386604,0.9588114005983047,342.4778761061948,CRC
KNO2,K,NO2,85.1,60,78.0,9.165687426556993,0.9621650426058925,354.54545454545456,CRC
KNO2,K,NO2,85.1,70,78.5,9.224441833137487,0.9649400966606647,365.1162790697674,CRC
KNO2,K,NO2,85.1,80,79.1,9.294947121034077,0.9682469234130887,378.46889952153094,CRC
KNO2,K,NO2,85.1,90,79.6,9.353701527614572,0.9709835076530812,390.19607843137237,CRC
KNO2,K,NO2,85.1,100,80.1,9.412455934195066,0.9737029559996498,402.5125628140702,CRC
KNO3,K,NO3,101.1,0,12.0,1.1869436201780417,0.0744300904566238,13.636363636363637,CRC
KNO3,K,NO3,101.1,10,17.6,1.7408506429277943,0.2407615122231488,21.359223300970875,CRC
KNO3,K,NO3,101.1,20,24.2,2.3936696340257173,0.3790642103894303,31.926121372031663,CRC
KNO3,K,NO3,101.1,25,27.7,2.7398615232443126,0.4377286134734475,38.31258644536653,CRC
KNO3,K,NO3,101.1,30,31.3,3.0959446092977254,0.49079318195544747,45.56040756914119,CRC
KNO3,K,NO3,101.1,40,38.6,3.818001978239367,0.5818361490807539,62.86644951140065,CRC
KNO3,K,NO3,101.1,50,45.7,4.520276953511375,0.6551650444788492,84.16206261510129,CRC
KNO3,K,NO3,101.1,60,52.2,5.163204747774481,0.7129193474112612,109.2050209205021,CRC
KNO3,K,NO3,101.1,70,58.0,5.736894164193868,0.7586768379719362,138.0952380952381,CRC
KNO3,K,NO3,101.1,80,63.0,6.231454005934719,0.7945893938625807,170.27027027027026,CRC
KNO3,K,NO3,101.1,90,67.3,6.65677546983185,0.8232639086329758,205.8103975535168,CRC
KNO3,K,NO3,101.1,100,70.8,7.002967359050445,0.845282102098768,242.46575342465752,CRC
KOH,K,OH,56.11,0,48.7,8.679379789698807,0.9384886925111772,94.93177387914231,CRC
KOH,K,OH,56.11,10,50.8,9.05364462662627,0.956823443580462,103.2520325203252,CRC
KOH,K,OH,56.11,20,53.2,9.481375868829085,0.976871363591591,113.67521367521368,CRC
KOH,K,OH,56.11,25,54.7,9.748707895205845,0.9889470576299736,120.7505518763797,CRC
KOH,K,OH,56.11,30,56.1,9.998217786490821,0.9999225925527042,127.79043280182233,CRC
KOH,K,OH,56.11,40,57.9,10.319016218142934,1.013638295023979,137.52969121140143,CRC
KOH,K,OH,56.11,50,58.6,10.443771163785422,1.0188573473146334,141.54589371980677,CRC
KOH,K,OH,56.11,60,59.5,10.604170379611478,1.0254766970250924,146.91358024691357,CRC
KOH,K,OH,56.11,70,60.6,10.800213865621101,1.033432355462829,153.80710659898477,CRC
KOH,K,OH,56.11,80,61.8,11.01407948672251,1.0419482063853587,161.78010471204186,CRC
KOH,K,OH,56.11,90,63.1,11.2457672429157,1.0509890905406771,171.00271002710028,CRC
KOH,K,OH,56.11,100,64.6,11.51309926929246,1.0611922492916268,182.48587570621464,CRC
K3PO4,K,PO4,212.27,0,44.3,2.0869647147500823,0.31951510631563246,79.53321364452424,CRC
K3PO4,K,PO4,212.27,30,51.4,2.421444386865784,0.38407449908783864,105.76131687242798,CRC
K2S2O3,K,S2O3,190.32,0,49.0,2.5746111811685584,0.41071165099930385,96.07843137254902,CRC
K2S2O3,K,S2O3,190.32,30,62.3,3.273434216057167,0.5150036176299597,165.25198938992042,CRC
K2S2O3,K,S2O3,190.32,70,75.7,3.977511559478773,0.599611450470863,311.522633744856,CRC
K2S2O5,K,S2O5,222.33,0,22.1,0.9940179013178608,-0.002605794301318314,28.369704749679073,CRC
K2S2O5,K,S2O5,222.33,10,26.7,1.2009175549858317,0.07951319337814618,36.4256480218281,CRC
K2S2O5,K,S2O5,222.33,20,31.1,1.398821571537804,0.14576232104040845,45.13788098693759,CRC
K2S2O5,K,S2O5,222.33,25,33.1,1.4887779426977914,0.17282992578928968,49.47683109118086,CRC
K2S2O5,K,S2O5,222.33,30,35.2,1.5832321324157783,0.19954459549170198,54.320987654320994,CRC
K2S2O5,K,S2O5,222.33,40,39.0,1.7541492376197543,0.24406653904007017,63.9344262295082,CRC
K2S2O5,K,S2O5,222.33,50,42.6,1.9160707057077317,0.28241153111628986,74.21602787456446,CRC
K2S2O5,K,S2O5,222.33,60,46.0,2.0689965366797103,0.315759763695145,85.18518518518519,CRC
K2S2O5,K,S2O5,222.33,70,49.1,2.2084289119776908,0.3440834241365395,96.46365422396858,CRC
K2S2O5,K,S2O5,222.33,80,52.0,2.3388656501596725,0.36900527564837016,108.33333333333333,CRC
K2S2O5,K,S2O5,222.33,90,54.6,2.455808932667656,0.3901945747183082,120.26431718061674,CRC
KSCN,K,SCN,97.18,0,63.8,6.565136859436097,0.8172437839941749,176.24309392265192,CRC
KSCN,K,SCN,97.18,10,66.4,6.832681621732866,0.83459118464103,197.61904761904768,CRC
KSCN,K,SCN,97.18,20,69.1,7.110516567194896,0.8519011526472109,223.62459546925558,CRC
KSCN,K,SCN,97.18,25,70.4,7.24428894834328,0.8599957644151248,237.83783783783792,CRC
KSCN,K,SCN,97.18,30,71.6,7.367771146326404,0.867336127580868,252.11267605633793,CRC
KSCN,K,SCN,97.18,40,74.1,7.625025725457912,0.8822413132523407,286.100386100386,CRC
KSCN,K,SCN,97.18,50,76.5,7.871990121424161,0.8960845404266301,325.531914893617,CRC
KSCN,K,SCN,97.18,60,78.9,8.118954517390408,0.9095001084824328,373.93364928909966,CRC
KSCN,K,SCN,97.18,70,81.1,8.345338547026136,0.9214439594841686,429.10052910052895,CRC
KSCN,K,SCN,97.18,80,83.3,8.571722576661864,0.9330681066798001,498.80239520958077,CRC
KSCN,K,SCN,97.18,90,85.3,8.77752623996707,0.9433721364405355,580.2721088435374,CRC
KSCN,K,SCN,97.18,100,87.3,8.983329903272278,0.9534373489785822,687.4015748031494,CRC
K2SO3,K,SO3,158.26,0,51.3,3.241501326930368,0.5107462037203259,105.3388090349076,CRC
K2SO3,K,SO3,158.26,10,51.39,3.247188171363579,0.5115074562936824,105.71898786257972,CRC
K2SO3,K,SO3,158.26,20,51.49,3.2535068874004804,0.5123517304357442,106.14306328592043,CRC
K2SO3,K,SO3,158.26,25,51.55,3.2572981170226214,0.512857508228045,106.3983488132095,CRC
K2SO3,K,SO3,158.26,30,51.62,3.261721218248452,0.5134468388163596,106.69698222405952,CRC
K2SO3,K,SO3,158.26,40,51.76,3.270567420700114,0.5146231062691535,107.29684908789386,CRC
K2SO3,K,SO3,158.26,50,51.93,3.2813092379628457,0.5160471612035659,108.02995631370918,CRC
K2SO3,K,SO3,158.26,60,52.11,3.2926829268292686,0.5175499117752707,108.81186051367717,CRC
K2SO3,K,SO3,158.26,70,52.32,3.3059522305067617,0.5192965739247205,109.73154362416108,CRC
K2SO3,K,SO3,158.26,80,52.54,3.319853405787944,0.521118907058561,110.70375052675938,CRC
K2SO3,K,SO3,158.26,90,52.79,3.335650195880197,0.523180500609468,111.81952976064393,CRC
K2SO3,K,SO3,158.26,100,53.06,3.352710729179831,0.52539608425482,113.03792074989349,CRC
K2SO4,K,SO4,174.26,0,7.11,0.40801101801905204,-0.3893281089682898,7.654214662504037,CRC
K2SO4,K,SO4,174.26,10,8.46,0.4854814644783657,-0.31382734665903256,9.241861481319644,CRC
K2SO4,K,SO4,174.26,20,9.95,0.5709858831630896,-0.24337462895233067,11.049416990560799,CRC
